timestamp,block_id,phase_label,l_abd,l_flex,l_er,r_abd,r_flex,r_er
1761183218.609542,1,abd_down,165.470158899351,-69.2660582858082,0.0,-165.02514754603155,-76.00723223051234,105.82713053690105
1761183223.814971,2,abd_tpose,68.60586175759508,-11.39865899204865,0.0,-62.20589032321044,-1.2696583467700595,0.0
1761183223.94139,2,abd_tpose,70.52727487954294,-10.028505276065426,0.0,-61.26938118316869,-2.593918597142291,0.0
1761183224.073465,2,abd_tpose,71.38681955702147,-9.49819473537075,0.0,-60.37409684009366,-2.2655920665789746,0.0
1761183224.207838,2,abd_tpose,72.95599201492446,-9.455038952632252,6.122331758917934,-59.82959582336434,-1.7037003936695245,0.0
1761183224.345332,2,abd_tpose,72.93026719682045,-9.47037379131272,0.0,-58.52738755935295,-1.7254934484211206,0.0
1761183224.473697,2,abd_tpose,72.70553285300078,-9.572494380539034,-40.04784625522977,-57.874823184297206,-1.4680516593155337,0.0
1761183224.613421,2,abd_tpose,73.41357822504887,-9.711018153909551,0.0,-58.407889278984676,-1.1903347038914909,88.60902874438858
1761183224.74463,2,abd_tpose,72.15919614808259,-9.798448689030065,0.0,-60.00911086212684,-1.2744736509834853,0.0
1761183224.87309,2,abd_tpose,73.8680204529707,-9.70968053110514,0.0,-59.17680421541523,-1.3533296754289432,0.0
1761183225.013535,2,abd_tpose,71.70604603864709,-9.705666776002673,0.0,-60.739160267102044,-1.3085421228537715,88.28588628110866
1761183225.139138,2,abd_tpose,73.20709330042872,-9.756757073125021,-2.5067961189574453,-61.445161158725284,-1.3770121132064455,0.0
1761183225.271733,2,abd_tpose,71.23064131801351,-9.75052277126167,-41.50745886170493,-61.06469374855081,-1.5770886411077403,0.0
1761183225.4129322,2,abd_tpose,69.96583292264854,-9.742377357821635,0.0,-60.23412514144503,-1.5502537611693443,0.0
1761183225.537395,2,abd_tpose,71.93448982688281,-9.829193606261997,0.0,-59.92830004577334,-1.6446603447925108,0.0
1761183225.671957,2,abd_tpose,71.18892433510959,-9.874250603771637,-37.73445027169768,-60.49444961070202,-1.6957584032699673,0.0
1761183225.81487,2,abd_tpose,71.32311085070332,-9.955174911272993,-40.6384832785429,-60.39143484967137,-1.822673011935422,0.0
1761183225.93713,2,abd_tpose,68.66828053208334,-10.101486342445307,0.0,-61.617556093114516,-1.8607522736204039,0.0
1761183226.069685,2,abd_tpose,69.43350365282481,-10.253059260371476,13.557493406115691,-63.62992744368289,-2.0712114943259032,0.0
1761183226.214119,2,abd_tpose,72.24176638843123,-10.294214256274532,0.0,-63.98906567672822,-2.27332279477432,0.0
1761183226.339107,2,abd_tpose,73.59701729575679,-10.358251905398095,0.0,-64.13787721909904,-2.3260243184319496,0.0
1761183226.470948,2,abd_tpose,75.09122780890951,-10.493840112089734,-2.61639385136392,-63.81836988917679,-2.3526089748309564,0.0
1761183226.610643,2,abd_tpose,75.8715753286649,-10.623019219884632,0.0,-62.46831265149229,-2.364482846246015,0.0
1761183226.737447,2,abd_tpose,74.76911080976656,-10.79177471151335,0.0,-62.427636591826904,-2.432579587668689,0.0
1761183226.870497,2,abd_tpose,75.31587384330143,-10.82766242201415,0.0,-62.85212849826976,-2.49794881356942,0.0
1761183227.014543,2,abd_tpose,75.56882021753091,-10.844059750287428,0.0,-62.61681545282295,-2.4677659633147466,0.0
1761183227.136895,2,abd_tpose,75.51674639335356,-10.89004750980997,0.0,-61.816509168421284,-2.529234472079377,0.0
1761183227.27096,2,abd_tpose,74.4538671178849,-10.902657795781176,0.0,-60.84503073094384,-2.543343668231978,0.0
1761183227.412867,2,abd_tpose,75.23256238579516,-10.921199260699021,0.0,-62.95713322722323,-2.6319208367248046,0.0
1761183227.537765,2,abd_tpose,77.26957920501609,-10.978864128886956,0.0,-63.34506550014346,-2.679447543772122,0.0
1761183227.671106,2,abd_tpose,77.72762163348135,-10.996416356398946,0.0,-63.93965461531541,-2.7574388888975756,89.78382935992954
1761183227.8116229,2,abd_tpose,77.47538441556486,-11.002243787298328,0.0,-64.59179441900442,-2.841455460004228,0.0
1761183227.937505,2,abd_tpose,76.0146155470364,-10.959529121231572,0.0,-63.84734306074809,-2.875250255002278,0.0
1761183228.0697799,2,abd_tpose,76.32924837523817,-10.928049530276684,0.0,-62.9216243178947,-2.87349414450981,0.0
1761183228.211087,2,abd_tpose,75.2196318089891,-10.957909954894593,0.0,-62.907710223172295,-2.8314158384010133,0.0
1761183228.353178,2,abd_tpose,73.73860970751426,-10.991174088988116,0.0,-61.98803959197969,-2.752267381579599,0.0
1761183228.471959,2,abd_tpose,76.1619697999751,-11.041870041749855,0.0,-62.89379457152621,-2.7893050754124826,0.0
1761183228.613755,2,abd_tpose,78.10581609599302,-10.993975223173893,0.0,-62.942003473219806,-2.818429854944245,0.0
1761183228.739276,2,abd_tpose,77.39565577605443,-10.958486648439273,0.0,-62.13381573912029,-2.7921715800162654,90.1255108583891
1761183228.863724,2,abd_tpose,77.45986848985949,-10.864160081320609,0.0,-62.10361969870671,-2.7890526326558778,0.0
1761183229.018469,2,abd_tpose,77.68166465180445,-10.808305227513042,0.0,-63.05733150309485,-2.755356673683229,89.97016436172656
1761183229.138624,2,abd_tpose,79.7849862408972,-10.818348437856693,0.0,-63.34542440972011,-2.7186901046465017,0.0
1761183229.271366,2,abd_tpose,79.18826347273907,-10.825678030213561,0.0,-62.95031680216142,-2.7282506228122343,0.0
1761183229.414451,2,abd_tpose,77.84651951490719,-10.81885548702087,0.0,-62.37067662530062,-2.7068116776543434,0.0
1761183229.540451,2,abd_tpose,78.51674550879879,-10.86850795388469,-0.9947125937128125,-61.06132644673363,-2.653299609017769,0.0
1761183229.671885,2,abd_tpose,78.7459276220075,-10.970939266880352,0.0,-61.17879523863622,-2.610323044174253,0.0
1761183229.812407,2,abd_tpose,80.83244417104181,-10.981412444488223,-3.700098257559718,-62.68656654193406,-2.696193374425795,0.0
1761183229.936852,2,abd_tpose,80.5771117966232,-10.965145639598228,0.0,-62.617588328658755,-2.7012899834017903,90.29003285207054
1761183230.0684018,2,abd_tpose,79.43297624306219,-10.95763991314191,0.0,-62.723204318899704,-2.703111538081481,0.0
1761183230.1778162,2,abd_tpose,75.99692840245777,-10.95418591547875,0.0,-62.598825292948334,-2.671262120561201,90.14943894976618
1761183230.3087099,2,abd_tpose,71.68831272194663,-10.889685638899179,0.0,-61.78644482210931,-2.650367286501497,0.0
1761183230.437498,2,abd_tpose,72.61560958527373,-10.881807604508543,0.0,-61.67385149513703,-2.6564334119962973,0.0
1761183230.573026,2,abd_tpose,72.90655079754649,-10.8550239766003,0.0,-61.7032099777981,-2.653488138552381,0.0
1761183230.706354,2,abd_tpose,73.11135344470405,-10.850395173751016,0.0,-60.237118654407624,-2.6010330816944927,0.0
1761183230.8381681,2,abd_tpose,73.40736089057927,-10.857907335975852,0.0,-61.182790787593326,-2.5933820492962765,0.0
1761183230.9750679,2,abd_tpose,73.93560054455247,-10.87768565254781,0.0,-62.42840031354277,-2.6203298229089382,90.1181580530966
1761183231.105731,2,abd_tpose,74.27447919645478,-10.9289850067114,-28.223879195026054,-62.88227529633664,-2.5804321882989147,90.08002444867198
1761183231.237529,2,abd_tpose,77.43502994938783,-10.967673189970983,0.0,-62.984477001898114,-2.574534704853871,0.0
1761183231.373617,2,abd_tpose,75.62973747505553,-10.979145444563903,4.290867185422678,-61.70092890296056,-2.526238882600624,89.92300029092772
1761183231.505909,2,abd_tpose,73.83393760281056,-10.96816998296768,0.0,-61.43187782027849,-2.499502753480509,-94.69666463501612
1761183231.6377149,2,abd_tpose,72.14100879283447,-10.901407206950298,-0.8227150917358882,-61.4778566492083,-2.522501947077644,0.0
1761183231.773628,2,abd_tpose,71.14374793811803,-10.892657935548268,0.0,-62.174002363834795,-2.5164202308448878,0.0
1761183231.9068391,2,abd_tpose,73.33970567413944,-10.9297912366952,0.0,-63.43697399150931,-2.535578004686311,0.0
1761183232.039019,2,abd_tpose,77.23844186072266,-10.951039678854006,-5.409454210852242,-63.39896618510431,-2.5281720927971807,0.0
1761183232.174807,2,abd_tpose,76.10256098668656,-10.952228352687897,0.0,-61.14054958279872,-2.431073413680591,0.0
1761183232.3070998,2,abd_tpose,76.26337567999363,-10.945344286582424,0.0,-61.90141511283169,-2.4350049754159704,0.0
1761183232.439629,2,abd_tpose,78.8232139609971,-11.014008250482814,-1.2394137463896306,-61.49180408905254,-2.395495873306453,0.0
1761183232.574141,2,abd_tpose,79.87777137476822,-11.016769157607055,0.0,-60.72194540212815,-2.359162474370936,0.0
1761183232.70711,2,abd_tpose,81.29119426632752,-11.009301795241992,0.0,-61.41489932449903,-2.379261082198203,0.0
1761183232.836203,2,abd_tpose,82.4570471113088,-10.98663543501355,0.0,-61.60683523638667,-2.384168583462118,0.0
1761183232.975229,2,abd_tpose,81.05406012398129,-11.038048036542012,0.0,-61.89241473182612,-2.37504013107973,0.0
1761183233.106137,2,abd_tpose,80.47535254145816,-11.023242747340381,0.0,-61.89655965091512,-2.3816797164121732,0.0
1761183233.2424161,2,abd_tpose,79.93733512197639,-11.016021871825558,0.0,-61.99913243860492,-2.3778728409586614,0.0
1761183233.375306,2,abd_tpose,79.88837256753118,-11.010386825734765,10.861066285701742,-63.047732375236926,-2.4138004761606804,0.0
1761183233.506227,2,abd_tpose,77.43777012123677,-11.009482447788772,0.0,-62.16780764783253,-2.4215711159711164,0.0
1761183233.6410382,2,abd_tpose,78.12317181075308,-11.006213014669415,0.0,-61.41409556101316,-2.4250787180887534,0.0
1761183233.7641878,2,abd_tpose,78.31830548374444,-10.998146520368671,0.0,-61.84801095043125,-2.4459697986488314,89.59578441791275
1761183238.9754062,3,abd_up,16.49891844268535,69.35418185134948,0.0,-25.29110740937682,56.76936645892738,0.0
1761183239.107022,3,abd_up,16.249066172836446,68.75742429505821,0.0,-24.23043793990986,56.189767860625544,0.0
1761183239.241027,3,abd_up,16.322431568587135,68.9540537217311,47.3127130323804,-23.657100535772578,55.350220472070816,0.0
1761183239.37456,3,abd_up,15.95556128255048,68.2415179257083,0.0,-23.126822055344583,55.32660590059342,-12.880601240410599
1761183239.506712,3,abd_up,13.372113687359345,67.07983446920642,39.643101018176154,-23.776369559132366,54.29183373874125,-13.456170932006172
1761183239.6406028,3,abd_up,9.067239040995215,62.907059567629844,0.0,-25.701386256779067,54.28918732570204,0.0
1761183239.774406,3,abd_up,8.264404571694783,61.85184429391445,99.73649248505606,-25.3149584831235,54.16116949083763,0.0
1761183239.907441,3,abd_up,9.018351353073168,61.56762494473245,86.97098984066771,-24.148156755753348,54.01596199671524,0.0
1761183240.0431511,3,abd_up,10.993817664750615,61.697498617667186,-68.89394717621549,-21.991670434585888,54.16209372377602,-12.89743723479733
1761183240.176141,3,abd_up,11.254516758676115,61.57000696926724,0.0,-21.509193854676436,54.22575798857774,0.0
1761183240.308962,3,abd_up,10.41736086887246,61.31354265804757,0.0,-22.045254432582578,54.090982067342196,0.0
1761183240.440234,3,abd_up,9.956791046287465,61.13807340403015,-61.58465793441392,-22.52450889770862,54.172178767187354,0.0
1761183240.574133,3,abd_up,8.33000364530135,60.03193856315873,-49.69362670471073,-23.729251246477613,54.230005869194244,-12.471012141078198
1761183240.707354,3,abd_up,7.91161226360493,60.170804284618065,0.0,-24.365135984082922,54.478906345457894,-12.444935719341304
1761183240.840659,3,abd_up,8.095905130206852,61.30848555096239,0.0,-25.22968880663177,54.85419267584128,-12.18259277071678
1761183240.9742348,3,abd_up,7.44741136684748,61.250242637973926,0.0,-25.517303910137848,54.34920547710146,-12.504097667286212
1761183241.10676,3,abd_up,8.259910180020027,62.54183612378076,0.0,-26.424369017454897,55.59661609794807,-11.577012777101256
1761183241.241843,3,abd_up,9.476855032116617,64.96013300849914,0.0,-26.520995351332633,54.984870349975935,-11.822200137270434
1761183241.377286,3,abd_up,8.247461075387237,64.62315442756666,0.0,-27.062437958704063,54.79736270078494,0.0
1761183241.506069,3,abd_up,9.026492159621212,65.99896417880994,37.493175866076925,-27.25859071400655,54.527183140757934,-11.949520630716076
1761183241.653337,3,abd_up,8.369792113783292,65.7893278866752,0.0,-27.6581955813191,54.55400306286391,0.0
1761183241.775156,3,abd_up,8.253201394382215,65.94700257253467,0.0,-28.051161779879276,55.09679734217723,-11.374926846870984
1761183241.906942,3,abd_up,7.96622155339666,65.80757300369436,0.0,-28.14239725147796,55.16921010842152,0.0
1761183242.0421052,3,abd_up,9.233572636348766,66.80724235986571,0.0,-28.388603534658454,55.98128307305933,-10.25486668235256
1761183242.174867,3,abd_up,9.04646310061635,66.72037837317433,0.0,-28.59200215769183,56.08377068428688,0.0
1761183242.307992,3,abd_up,8.761134291001529,66.44342119184466,-7.674337181179704,-28.476696217381864,55.85285046587964,0.0
1761183242.444868,3,abd_up,6.325114584986159,64.40265900660302,0.0,-28.355247938397103,54.903415638201544,0.0
1761183242.5755,3,abd_up,8.38023986956422,64.46753376674387,-106.53843976188934,-26.559960764169812,55.6463056990376,-10.339492488188917
1761183242.710994,3,abd_up,8.482052619263056,64.57197857645355,0.0,-26.46563000070516,55.66649893598504,0.0
1761183242.8439538,3,abd_up,8.04649972338011,64.4655037402276,0.0,-26.564608266850993,55.670603272979896,0.0
