frame,time,joint,pitch_deg,yaw_deg,roll_deg,root_tx,root_ty,root_tz
103,3.4332990000000003,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
103,3.4332990000000003,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
104,3.466632,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
105,3.499965,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
106,3.5332980000000003,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
107,3.566631,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
