frame,time,joint,x_deg,y_deg,z_deg,root_tx,root_ty,root_tz
129,4.299957,mixamorig:LeftLeg,92.951682,9.75398,0.540224,-0.638387,63.99559,1.479624
129,4.299957,mixamorig:LeftFoot,-6.250581,2.902861,5.766149,-0.638387,63.99559,1.479624
129,4.299957,mixamorig:LeftToeBase,-0.117283,-1.1e-05,3e-06,-0.638387,63.99559,1.479624
129,4.299957,mixamorig:LeftToe_End,0.0,-1e-06,-0.0,-0.638387,63.99559,1.479624
130,4.33329,mixamorig:Hips,-18.421541,-6.290196,-7.588233,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:Spine,5.602493,2.700176,3.631146,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:Spine1,10.188964,0.317665,2.480009,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:Spine2,10.174212,0.359533,2.527683,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:Neck,-3.315341,0.731902,-0.47473,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:Head,-11.175016,2.167792,3.29325,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:HeadTop_End,-1e-06,0.0,-0.0,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightShoulder,3.327714,13.515131,10.95014,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightArm,-21.672644,27.767898,22.406111,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightForeArm,-0.00042,83.205337,0.000446,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHand,-10.438524,6.277094,-27.610712,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandThumb1,7.56465,7.028701,27.703717,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandThumb2,-9.818532,-72.226669,-19.707068,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandThumb3,-2.645432,-31.790019,-7.915082,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandThumb4,5e-06,3e-06,3e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandIndex1,6.036403,-6.888419,82.440971,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandIndex2,4.121021,-6.349616,65.937868,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandIndex3,1.115597,-3.782562,32.854573,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandIndex4,1e-06,2e-06,2e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandMiddle1,6.036399,-6.888419,82.440971,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandMiddle2,4.121023,-6.349619,65.937861,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandMiddle3,1.115592,-3.782561,32.854566,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandMiddle4,-1e-06,2e-06,-0.0,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandRing1,6.036403,-6.888417,82.440957,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandRing2,4.121022,-6.349612,65.937868,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandRing3,1.115594,-3.782562,32.854573,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandRing4,-1e-06,-0.0,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandPinky1,6.036405,-6.888424,82.440971,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandPinky2,4.121023,-6.349617,65.937861,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandPinky3,1.115584,-3.782564,32.8546,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightHandPinky4,-2e-06,2e-06,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftShoulder,1.254139,-0.03718,-10.608724,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftArm,-32.084752,-42.866247,-47.76381,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftForeArm,-6.3e-05,-80.475106,-5.5e-05,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHand,-2.423296,-0.588621,27.316918,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandThumb1,18.241723,-23.305288,-17.628945,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandThumb2,53.671613,63.248453,-40.439525,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandThumb3,10.741892,32.760815,-5.296229,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandThumb4,0.0,0.0,-0.0,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandIndex1,6.090331,6.835967,-83.384725,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandIndex2,5.535313,6.749096,-78.694557,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandIndex3,1.552533,4.360278,-39.183941,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandIndex4,-0.0,-2e-06,-0.0,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandMiddle1,6.088412,6.835749,-83.36851,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandMiddle2,5.53722,6.749461,-78.710772,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandMiddle3,1.55254,4.360283,-39.183928,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandMiddle4,0.0,-7e-06,-0.0,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandRing1,6.090334,6.835965,-83.384725,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandRing2,5.535313,6.749094,-78.69455,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandRing3,1.552535,4.360276,-39.183938,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandRing4,-2e-06,-3e-06,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandPinky1,10.148458,7.303611,-83.373975,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandPinky2,5.544911,2.664451,-78.811347,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandPinky3,1.552531,4.360284,-39.183938,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftHandPinky4,1e-06,3e-06,1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightUpLeg,-68.700392,-3.980947,-3.425618,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightLeg,48.578583,-1.206277,-0.145722,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightFoot,36.961282,3.466668,12.284998,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightToeBase,-1.4e-05,-0.0,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:RightToe_End,0.0,0.0,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftUpLeg,-69.977535,-0.424551,14.203152,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftLeg,92.918686,9.753526,0.540351,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftFoot,-6.22721,2.927682,5.766554,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftToeBase,-0.117481,-2e-06,-1e-06,-0.630714,64.003304,1.475714
130,4.33329,mixamorig:LeftToe_End,0.0,-0.0,0.0,-0.630714,64.003304,1.475714
131,4.366623000000001,mixamorig:Hips,-18.365197,-6.275897,-7.545109,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:Spine,5.568605,2.684606,3.666095,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:Spine1,10.128416,0.27716,2.533243,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:Spine2,10.113945,0.318227,2.579425,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:Neck,-3.403463,0.718166,-0.475273,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:Head,-11.162459,2.13239,3.173514,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:HeadTop_End,-0.0,0.0,-0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightShoulder,3.32368,13.496494,10.960133,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightArm,-21.672766,27.731186,22.497584,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightForeArm,-0.000577,83.215043,0.000599,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHand,-10.428662,6.259528,-27.468473,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandThumb1,7.564645,7.028709,27.70372,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandThumb2,-9.818515,-72.226669,-19.707066,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandThumb3,-2.645435,-31.790023,-7.915086,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandThumb4,3e-06,-7e-06,0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandIndex1,6.036402,-6.888415,82.440971,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandIndex2,4.121021,-6.349611,65.937861,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandIndex3,1.115595,-3.782561,32.854569,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandIndex4,-0.0,-1e-06,0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandMiddle1,6.036403,-6.888418,82.440971,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandMiddle2,4.121024,-6.349614,65.937861,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandMiddle3,1.115593,-3.782562,32.854569,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandMiddle4,1e-06,0.0,0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandRing1,6.036403,-6.888415,82.440957,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandRing2,4.121018,-6.349616,65.937868,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandRing3,1.115598,-3.782566,32.854573,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandRing4,2e-06,2e-06,3e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandPinky1,6.036401,-6.888418,82.440971,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandPinky2,4.12102,-6.349614,65.937854,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandPinky3,1.115588,-3.782564,32.854596,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightHandPinky4,1e-06,2e-06,-0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftShoulder,1.252937,-0.020261,-10.62339,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftArm,-31.96868,-42.889094,-47.746943,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftForeArm,-7.4e-05,-80.53487,-5.6e-05,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHand,-2.385924,-0.458897,27.061867,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandThumb1,18.241724,-23.305283,-17.628947,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandThumb2,53.671613,63.248453,-40.439522,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandThumb3,10.741892,32.760811,-5.296231,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandThumb4,1e-06,3e-06,-4e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandIndex1,6.090335,6.835966,-83.384725,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandIndex2,5.535315,6.74909,-78.694557,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandIndex3,1.552532,4.360278,-39.183941,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandIndex4,-2e-06,-0.0,-0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandMiddle1,6.08841,6.835751,-83.36851,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandMiddle2,5.53722,6.749463,-78.710772,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandMiddle3,1.55254,4.360279,-39.183928,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandMiddle4,-1e-06,0.0,-1e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandRing1,6.090332,6.835969,-83.384725,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandRing2,5.535316,6.749092,-78.694557,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandRing3,1.552534,4.360279,-39.183941,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandRing4,0.0,1e-06,-1e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandPinky1,10.148457,7.303608,-83.373981,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandPinky2,5.544909,2.664451,-78.811347,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandPinky3,1.552528,4.360285,-39.183941,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftHandPinky4,-4e-06,1e-06,1e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightUpLeg,-68.75515,-3.953948,-3.465131,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightLeg,48.565794,-1.203106,-0.145983,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightFoot,36.972842,3.467156,12.306193,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightToeBase,-1.6e-05,2e-06,1e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:RightToe_End,0.0,1e-06,0.0,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftUpLeg,-70.024711,-0.398855,14.15078,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftLeg,92.89086,9.75322,0.540483,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftFoot,-6.20181,2.946217,5.765997,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftToeBase,-0.117645,6e-06,2e-06,-0.626039,64.00737,1.469095
131,4.366623000000001,mixamorig:LeftToe_End,0.0,-0.0,-0.0,-0.626039,64.00737,1.469095
132,4.399956,mixamorig:Hips,-18.348152,-6.288572,-7.524074,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:Spine,5.55458,2.669477,3.699225,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:Spine1,10.111388,0.241204,2.590028,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:Spine2,10.096986,0.281753,2.63554,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:Neck,-3.512687,0.727438,-0.510579,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:Head,-11.424249,2.130457,3.17842,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:HeadTop_End,-1e-06,0.0,0.0,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightShoulder,3.320758,13.482148,10.96724,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightArm,-21.628841,27.813369,22.456742,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightForeArm,-0.000432,83.143606,0.000464,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHand,-10.363642,6.281869,-27.591273,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandThumb1,7.564651,7.028702,27.703725,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandThumb2,-9.818522,-72.226669,-19.707087,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandThumb3,-2.645429,-31.790023,-7.91508,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandThumb4,-1e-06,-1e-06,1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandIndex1,6.036395,-6.88842,82.440971,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandIndex2,4.121019,-6.349614,65.937861,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandIndex3,1.1156,-3.782564,32.854576,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandIndex4,-1e-06,-1e-06,-0.0,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandMiddle1,6.036398,-6.88842,82.440971,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandMiddle2,4.121022,-6.349618,65.937868,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandMiddle3,1.115597,-3.782565,32.854573,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandMiddle4,-0.0,2e-06,1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandRing1,6.036395,-6.888417,82.440964,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandRing2,4.121021,-6.349615,65.937868,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandRing3,1.115596,-3.782562,32.854573,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandRing4,2e-06,4e-06,2e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandPinky1,6.036397,-6.888423,82.440971,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandPinky2,4.121027,-6.349616,65.937861,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandPinky3,1.115588,-3.782562,32.8546,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightHandPinky4,-1e-06,2e-06,1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftShoulder,1.252714,-0.011061,-10.671623,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftArm,-31.907198,-42.892587,-47.701635,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftForeArm,-5.9e-05,-80.63903,-9.3e-05,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHand,-2.352805,-0.061004,27.095079,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandThumb1,18.241724,-23.305285,-17.628945,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandThumb2,53.671616,63.24846,-40.439511,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandThumb3,10.741893,32.760811,-5.296231,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandThumb4,1e-06,6e-06,-0.0,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandIndex1,6.090341,6.835966,-83.384725,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandIndex2,5.535314,6.74909,-78.69455,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandIndex3,1.552534,4.360278,-39.183941,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandIndex4,-4e-06,-1e-06,-2e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandMiddle1,6.088416,6.83575,-83.36851,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandMiddle2,5.537221,6.749461,-78.710772,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandMiddle3,1.55254,4.360282,-39.183928,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandMiddle4,1e-06,0.0,2e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandRing1,6.090342,6.83597,-83.384725,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandRing2,5.535318,6.749093,-78.69455,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandRing3,1.552537,4.36028,-39.183945,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandRing4,1e-06,-2e-06,-0.0,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandPinky1,10.148459,7.303613,-83.373981,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandPinky2,5.544911,2.664448,-78.811347,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandPinky3,1.552531,4.360284,-39.183941,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftHandPinky4,-2e-06,-3e-06,-1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightUpLeg,-68.768981,-3.93401,-3.463086,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightLeg,48.541232,-1.201452,-0.146237,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightFoot,36.996215,3.467684,12.320683,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightToeBase,-1.4e-05,2e-06,1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:RightToe_End,0.0,0.0,-1e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftUpLeg,-70.040359,-0.37957,14.14938,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftLeg,92.870813,9.75341,0.540638,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftFoot,-6.18256,2.951901,5.765306,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftToeBase,-0.11759,1.2e-05,6e-06,-0.627984,64.008759,1.458464
132,4.399956,mixamorig:LeftToe_End,-0.0,0.0,0.0,-0.627984,64.008759,1.458464
133,4.433289,mixamorig:Hips,-18.365518,-6.297813,-7.514561,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:Spine,5.557114,2.645484,3.739649,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:Spine1,10.122244,0.189448,2.663558,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:Spine2,10.107801,0.229581,2.708886,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:Neck,-3.609975,0.755147,-0.592688,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:Head,-11.764076,2.161357,3.173408,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:HeadTop_End,1e-06,0.0,0.0,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightShoulder,3.320866,13.478914,10.966246,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightArm,-21.419883,28.084985,22.10352,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightForeArm,-0.000385,82.985699,0.000439,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHand,-10.396572,6.336389,-27.859003,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandThumb1,7.564652,7.028705,27.70372,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandThumb2,-9.818527,-72.226669,-19.707073,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandThumb3,-2.645434,-31.790023,-7.915086,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandThumb4,1e-06,-5e-06,1e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandIndex1,6.036399,-6.888421,82.440971,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandIndex2,4.121017,-6.349616,65.937868,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandIndex3,1.115599,-3.782563,32.854576,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandIndex4,-3e-06,3e-06,-1e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandMiddle1,6.036403,-6.888423,82.440971,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandMiddle2,4.121016,-6.349613,65.937868,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandMiddle3,1.115595,-3.782561,32.854573,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandMiddle4,1e-06,2e-06,0.0,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandRing1,6.036397,-6.888419,82.440964,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandRing2,4.121021,-6.349609,65.937861,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandRing3,1.115599,-3.78256,32.854573,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandRing4,2e-06,2e-06,1e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandPinky1,6.036401,-6.888423,82.440971,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandPinky2,4.121025,-6.349618,65.937861,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandPinky3,1.115591,-3.782558,32.854596,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightHandPinky4,-0.0,3e-06,-0.0,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftShoulder,1.254532,0.007748,-10.767296,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftArm,-31.84295,-42.909813,-47.60954,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftForeArm,0.00011,-80.692388,4.9e-05,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHand,-2.318687,0.007078,27.290617,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandThumb1,18.241728,-23.30528,-17.628947,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandThumb2,53.671613,63.248453,-40.439528,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandThumb3,10.741893,32.760808,-5.296232,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandThumb4,-0.0,-5e-06,-0.0,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandIndex1,6.090337,6.83597,-83.384725,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandIndex2,5.535315,6.74909,-78.69455,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandIndex3,1.552537,4.36028,-39.183941,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandIndex4,1e-06,2e-06,-1e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandMiddle1,6.088414,6.835751,-83.36851,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandMiddle2,5.537221,6.74946,-78.710779,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandMiddle3,1.552548,4.360282,-39.183928,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandMiddle4,-2e-06,-1e-06,-0.0,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandRing1,6.090334,6.83597,-83.384725,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandRing2,5.535318,6.749088,-78.694557,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandRing3,1.552537,4.36028,-39.183941,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandRing4,2e-06,-1e-06,-1e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandPinky1,10.148462,7.30361,-83.373981,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandPinky2,5.544909,2.664448,-78.811347,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandPinky3,1.552534,4.360281,-39.183945,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:LeftHandPinky4,-1e-06,-4e-06,2e-06,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightUpLeg,-68.750423,-3.926964,-3.454286,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightLeg,48.523658,-1.200664,-0.14648,-0.634817,64.009827,1.446119
133,4.433289,mixamorig:RightFoot,37.010097,3.468463,12.34095,-0.634817,64.009827,1.446119
